,CC3,Country,Year,Banking Crisis ,Systemic Crisis,exch_usd,National Currency,exch_sources,Domestic Debt,Sovereign External debt1,Sovereign External debt2,GDP_Weighted_default,Inflation,Independence,Currency Crises,Inflation Crises
543,DNK,Denmark,1909.0,0.0,0.0,3.7329,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,-3.194863464067453,1,0,0.0
544,DNK,Denmark,1910.0,0.0,0.0,3.7228,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,1.0974375366256433,1,0,0.0
545,DNK,Denmark,1911.0,0.0,0.0,3.7365,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,-1.0855245823892055,1,0,0.0
546,DNK,Denmark,1912.0,0.0,0.0,3.7191,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,5.495178733152207,1,0,0.0
547,DNK,Denmark,1913.0,0.0,0.0,3.7446,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,4.168665572528727,1,0,0.0
548,DNK,Denmark,1914.0,1.0,0.0,3.9801,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,2.9983517548962446,1,0,0.0
549,DNK,Denmark,1915.0,0.0,0.0,3.6229,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,16.002635728237586,1,0,0.0
550,DNK,Denmark,1916.0,0.0,0.0,3.6813,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,25.859655529182646,1,0,1.0
551,DNK,Denmark,1917.0,0.0,0.0,3.06,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,6.165377176015479,1,0,0.0
552,DNK,Denmark,1918.0,0.0,0.0,3.7021,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,17.418963030441045,1,1,0.0
553,DNK,Denmark,1919.0,0.0,0.0,5.324,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,15.933952261501478,1,1,0.0
554,DNK,Denmark,1920.0,0.0,0.0,6.734,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,24.205618942461037,1,1,1.0
555,DNK,Denmark,1921.0,1.0,1.0,5.1239,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,-9.787723142128515,1,0,0.0
556,DNK,Denmark,1922.0,0.0,0.0,4.8379,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,-6.604355789138407,1,0,0.0
557,DNK,Denmark,1923.0,0.0,0.0,5.6114,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,5.5569173709620685,1,0,0.0
558,DNK,Denmark,1924.0,0.0,0.0,5.6702,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,5.740940803489393,1,0,0.0
559,DNK,Denmark,1925.0,0.0,0.0,4.022,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,-12.217246416942764,1,0,0.0
560,DNK,Denmark,1926.0,0.0,0.0,3.7542,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,-6.701546761807396,1,0,0.0
561,DNK,Denmark,1927.0,0.0,0.0,3.7287,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,-2.7619414034719387,1,0,0.0
562,DNK,Denmark,1928.0,0.0,0.0,3.7472,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,-2.273272265119184,1,0,0.0
563,DNK,Denmark,1929.0,0.0,0.0,3.727,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,0,1,0,0.0
564,DNK,Denmark,1930.0,0.0,0.0,3.7391,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,-5.673062766844979,1,0,0.0
565,DNK,Denmark,1931.0,1.0,1.0,5.38,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,-3.2607564642838467,1,0,0.0
566,DNK,Denmark,1932.0,0.0,0.0,5.88,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,0.6735953318902292,1,0,0.0
567,DNK,Denmark,1933.0,0.0,0.0,4.3771,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,5.021501642672084,1,1,0.0
568,DNK,Denmark,1934.0,0.0,0.0,4.5291,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,4.040031536915987,1,0,0.0
569,DNK,Denmark,1935.0,0.0,0.0,4.5454,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,2.4518731283994337,1,0,0.0
570,DNK,Denmark,1936.0,0.0,0.0,4.5648,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,1.3946385750587695,1,0,0.0
571,DNK,Denmark,1937.0,0.0,0.0,4.4838,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,4.719378750441223,1,0,0.0
572,DNK,Denmark,1938.0,0.0,0.0,4.7975,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,-0.46965764429613466,1,0,0.0
573,DNK,Denmark,1939.0,0.0,0.0,5.1823,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,10.944537891017465,1,0,0.0
574,DNK,Denmark,1940.0,0.0,0.0,4.7893,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,27.720344329351427,1,0,1.0
575,DNK,Denmark,1941.0,0.0,0.0,4.7893,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,7.523043952804712,1,0,0.0
576,DNK,Denmark,1942.0,0.0,0.0,4.7893,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,2.787409975993604,1,0,0.0
577,DNK,Denmark,1943.0,0.0,0.0,4.7893,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,0,1,0,0.0
578,DNK,Denmark,1944.0,0.0,0.0,4.7893,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,1.2038118305148264,1,0,0.0
579,DNK,Denmark,1945.0,0.0,0.0,4.7893,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,0.6324966523262707,1,0,0.0
580,DNK,Denmark,1946.0,0.0,0.0,4.7893,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,1.8869794173437926,1,0,0.0
581,DNK,Denmark,1947.0,0.0,0.0,4.79,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,3.0864883640152843,1,0,0.0
582,DNK,Denmark,1948.0,0.0,0.0,4.79,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,1.7965807012460182,1,0,0.0
583,DNK,Denmark,1949.0,0.0,0.0,4.79,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,0,1,0,0.0
584,DNK,Denmark,1950.0,0.0,0.0,6.914,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,8.824366638200969,1,1,0.0
585,DNK,Denmark,1951.0,0.0,0.0,6.914,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,10.6442645189155,1,0,0.0
586,DNK,Denmark,1952.0,0.0,0.0,6.914,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,2.478461902170034,1,0,0.0
587,DNK,Denmark,1953.0,0.0,0.0,6.914,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,-0.8058156066418178,1,0,0.0
588,DNK,Denmark,1954.0,0.0,0.0,6.8,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,1.6252643420789297,1,0,0.0
589,DNK,Denmark,1955.0,0.0,0.0,6.82,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,8.465231136041906,1,0,0.0
590,DNK,Denmark,1956.0,0.0,0.0,6.87,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,3.797275814017377,1,0,0.0
591,DNK,Denmark,1957.0,0.0,0.0,6.914,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,0,1,0,0.0
592,DNK,Denmark,1958.0,0.0,0.0,6.906,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,1.2196101974539413,1,0,0.0
593,DNK,Denmark,1959.0,0.0,0.0,6.908,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,2.409362842852015,1,0,0.0
594,DNK,Denmark,1960.0,0.0,0.0,6.906,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,0,1,0,0.0
595,DNK,Denmark,1961.0,0.0,0.0,6.886,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,5.882835800476095,1,0,0.0
596,DNK,Denmark,1962.0,0.0,0.0,6.902,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,8.88828591363672,1,0,0.0
597,DNK,Denmark,1963.0,0.0,0.0,6.911,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,2.041381383519427,1,0,0.0
598,DNK,Denmark,1964.0,0.0,0.0,6.921,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,4.999612373052187,1,0,0.0
599,DNK,Denmark,1965.0,0.0,0.0,6.891,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,7.619297248207681,1,0,0.0
600,DNK,Denmark,1966.0,0.0,0.0,6.916,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,6.645662249903531,1,0,0.0
601,DNK,Denmark,1967.0,0.0,0.0,7.462,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,9.748874631916383,1,0,0.0
602,DNK,Denmark,1968.0,0.0,0.0,7.501,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,6.137377063400843,1,0,0.0
603,DNK,Denmark,1969.0,0.0,0.0,7.492,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,4.238166480324676,1,0,0.0
604,DNK,Denmark,1970.0,0.0,0.0,7.489,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,6.698194434950118,1,0,0.0
605,DNK,Denmark,1971.0,0.0,0.0,7.0665,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,5.813650747560889,1,0,0.0
606,DNK,Denmark,1972.0,0.0,0.0,6.8481,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,6.7985456610026525,1,0,0.0
607,DNK,Denmark,1973.0,0.0,0.0,6.2933,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,11.044977276641088,1,0,0.0
608,DNK,Denmark,1974.0,0.0,0.0,5.6402,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,15.28759275149363,1,0,0.0
609,DNK,Denmark,1975.0,0.0,0.0,6.169,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,6.922320377575272,1,0,0.0
610,DNK,Denmark,1976.0,0.0,0.0,5.7904,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,11.043107224808452,1,0,0.0
611,DNK,Denmark,1977.0,0.0,0.0,5.7637,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,11.674073519774812,1,0,0.0
612,DNK,Denmark,1978.0,0.0,0.0,5.09,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,8.586013287910074,1,0,0.0
613,DNK,Denmark,1979.0,0.0,0.0,5.365,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,10.72420770904709,1,0,0.0
614,DNK,Denmark,1980.0,0.0,0.0,6.014999999,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,10.723,1,0,0.0
615,DNK,Denmark,1981.0,0.0,0.0,7.324999999,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,11.296,1,0,0.0
616,DNK,Denmark,1982.0,0.0,0.0,8.383999999,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,10.386,1,0,0.0
617,DNK,Denmark,1983.0,0.0,0.0,9.875,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,6.144,1,0,0.0
618,DNK,Denmark,1984.0,0.0,0.0,11.26,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,6.03,1,0,0.0
619,DNK,Denmark,1985.0,0.0,0.0,8.969,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,4.699,1,0,0.0
620,DNK,Denmark,1986.0,0.0,0.0,7.3425,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,0.69,1,0,0.0
621,DNK,Denmark,1987.0,1.0,0.0,6.0965,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,3.124,1,0,0.0
622,DNK,Denmark,1988.0,1.0,0.0,6.874,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,5.01,1,0,0.0
623,DNK,Denmark,1989.0,1.0,0.0,6.6075,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,5.259,1,0,0.0
624,DNK,Denmark,1990.0,1.0,0.0,5.776,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,3.141,1,0,0.0
625,DNK,Denmark,1991.0,1.0,0.0,5.9135,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,2.626,1,0,0.0
626,DNK,Denmark,1992.0,1.0,0.0,6.2555,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,2.091,1,0,0.0
627,DNK,Denmark,1993.0,0.0,0.0,6.7725,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,1.434,1,0,0.0
628,DNK,Denmark,1994.0,0.0,0.0,6.083,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,1.635,1,0,0.0
629,DNK,Denmark,1995.0,0.0,0.0,5.546,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,1.93,1,0,0.0
630,DNK,Denmark,1996.0,0.0,0.0,5.9445,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,1.977,1,0,0.0
631,DNK,Denmark,1997.0,0.0,0.0,6.826,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,2.212,1,0,0.0
632,DNK,Denmark,1998.0,0.0,0.0,6.3865,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,1.434,1,0,0.0
633,DNK,Denmark,1999.0,0.0,0.0,7.3988,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,2.133,1,0,0.0
634,DNK,Denmark,2000.0,0.0,0.0,8.0205,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,3.155,1,0,0.0
635,DNK,Denmark,2001.0,0.0,0.0,8.4095,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,2.35,1,0,0.0
636,DNK,Denmark,2002.0,0.0,0.0,7.0822,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,2.426,1,0,0.0
637,DNK,Denmark,2003.0,0.0,0.0,5.9576,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,2.091,1,0,0.0
638,DNK,Denmark,2004.0,0.0,0.0,5.4676,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,1.16,1,0,0.0
639,DNK,Denmark,2005.0,0.0,0.0,6.3241,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,1.809,1,0,0.0
640,DNK,Denmark,2006.0,0.0,0.0,5.6614,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,1.89,1,0,0.0
641,DNK,Denmark,2007.0,0.0,0.0,5.0753,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,1.714,1,0,0.0
642,DNK,Denmark,2008.0,1.0,1.0,5.2849,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,3.399,1,0,0.0
643,DNK,Denmark,2009.0,1.0,0.0,5.1901,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,1.326,1,0,0.0
644,DNK,Denmark,2010.0,1.0,0.0,5.6133,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,2.298,1,0,0.0
645,DNK,Denmark,2011.0,1.0,0.0,5.7456,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,2.757,1,0,0.0
646,DNK,Denmark,2012.0,1.0,0.0,5.6591,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,2.398,1,0,0.0
647,DNK,Denmark,2013.0,1.0,0.0,5.4127,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,0.789,1,0,0.0
648,DNK,Denmark,2014.0,1.0,0.0,6.1214,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,0.564,1,0,0.0
649,DNK,Denmark,2015.0,,0.0,6.83,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,0.0,0,0.0,0.0,0.452,1,0,0.0
650,DNK,Denmark,2016.0,,0.0,6.87,"18th century-rigsdaler, 1873-present-Krone",Primary source is Oxford Economics eop ,,0,0.0,0.0,0.8,1,0,0.0
651,FIN,Finland,1800.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
652,FIN,Finland,1801.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
653,FIN,Finland,1802.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
654,FIN,Finland,1803.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
655,FIN,Finland,1804.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
656,FIN,Finland,1805.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
657,FIN,Finland,1806.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
658,FIN,Finland,1807.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
659,FIN,Finland,1808.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
660,FIN,Finland,1809.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
661,FIN,Finland,1810.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
662,FIN,Finland,1811.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
663,FIN,Finland,1812.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
664,FIN,Finland,1813.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
665,FIN,Finland,1814.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
666,FIN,Finland,1815.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
667,FIN,Finland,1816.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
668,FIN,Finland,1817.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
669,FIN,Finland,1818.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
670,FIN,Finland,1819.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
671,FIN,Finland,1820.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
672,FIN,Finland,1821.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
673,FIN,Finland,1822.0,0.0,0.0,,"Prior to 1860 Russian monies, 1860-1998 markka; 1999-present, euro",Primary source is GFD market eop; alt1 series is GFD-RR-IFS eop exchange rate; alt2 series is RR-Pick's official eop; alt3 series is RR-Pick's parallel eop.,0.0,0,0.0,0.0,,0,0,0.0
